Country,Data_year,SLAVERY,Poverty,Cereal_yield,Stunting_u5s,Undernourish,Wasting_u5s,Life_expect,Maternal_mort,Neonatal_mort,Wellbeing,Tuberculosis,Infant_mort,Infant_vaccines,Literacy_15_24yrs,Primary_school,Yrs_of_school,Lack_contraception,F_school,M_school,F_parliam,Freshwater,Sanitation,Water_acc,Co2_fuel,Electric_acc,Fuel_acc,Growth_rate,ATMs,Child_lab,Unemploy,Infrastruct,Internet_use,Broadband,Inequality,Piped_water,Treated_waste,Climate_chg_vuln,Co2_energy_pc,Ocean_biodiv,Ocean_clean,Ocean_protect,Ocean_fisheries,Fish_overexploit,Terrestrial_protect,Forest_change,Species_survival,CPI,Gov_efficien,Homicides,Prison_pop,Property_rights,Safe_night,Regist_birth,Masskill_ongo,Masskill_ever,GDPpc_growth,Minority_rule,Ethnic_fract,Battle_deaths,Pol_cand_restr,Party_ban,Relig_freeMK,Polkill_apprvd,Freemv_M,Freemv_F,Free_discuss,Social_ineq,Soc_powerdist,Trade_openMK,Democ,Sexwrk_size,Sexwrk_HIV,Sexwrk_condom,Sexwrk_Syphilis,AIDS_death,AIDS_Orph,Physrights_indx,Extrajud_kill,Pol_impris,Torture,Polrights_indx,Free_assem,Freemv_foreign,Freemv_dom,Free_speech,Free_polit,Relig_freeCIRI,Work_rightCIRI,Econ_right_F,Pol_right_F,Indep_judic,Rape_prev,Rape_report,Rape_enclave,Rape_compl,Phys_secF,Gender_equal,Pop_dens,Urban_population,Rural_population,KOF_Globalis,Trade_open,FDI,VDEM_Libdem,GDPpc,Pol_terror,Armedcon
St. Lucia,2016,0.47,27.9,4.320399761,2.5,17.0,3.7,67,48,9.2,6.505000114,58.0,13.3,97,96.59757476,89.10507,14.21738,28.7103046,101.1,76.78571316,23.89999962,17.21,63.90000153,95.09999847,1.024409449,98.2,50.45161,-2.106337342,56.58696918,3.9,21.0,3.982848152,46.7,38.7,46.20999908,82.9299811,3.179546173,0.08,4.519210339,82.39,46.68,50.0,1,13.57,61.11111111,0.283577837,0.571313216,55,3.885017549,30.8,202,3.4,63.28302642,92.0,0,1,0.024372597,1,0.24,0.0,0,4,1,0,0,0,0.499842292,0,0,-1.794981985,0,244400,7.7,78.1,2.1,2900,61000.0,7,1,2,1,9,2,2,2,0,2,0,1,2,1,2,1,4,0,9,4,3,295.1213115,33036,144979,58.27,79.4,10.34788249,0.684,9452.055364,1.0,0
St. Lucia,2018,0.4,27.9,0.421000004,2.5,17.0,3.7,65,48,9.2,6.505000114,138.0,13.3,88,96.54508826,86.53122,16.38875,28.7103046,101.1,71.84873689,41.59999847,30.37,59.70000076,76.90000153,6.111111111,98.2,70.97138,-5.416907013,36.49779982,3.9,21.0,4.313498436,46.7,38.7,43.56000137,76.9421898,60.72727273,0.1,6.196651936,74.13,77.12,0.0,69,22.00295678,5.555555556,6.335274343,0.983462256,55,3.164031726,39.9,398,4.02535853,57.13145047,92.0,0,0,0.000300758,0,0.6,0.0,1,4,4,0,1,1,0.868500728,1,1,-0.95177217,0,10000,7.7,82.9,12.1,500,200.0,4,1,0,1,9,2,2,1,1,2,1,1,1,2,1,2,2,0,8,3,0,298.1786885,33286,145558,57.91,79.4,6.919463075,0.59,10566.04975,2.0,0
Saint-Martin,2016,0.82,0.4,2.485699892,6.4,2.5,3.3,61,155,10.7,4.788000107,91.0,36.9,94,98.71478885,90.33255,11.94018,22.08520179,85.7,34.80663015,12.0,33.88,81.09999847,98.30000305,1.117647059,100.0,85.72544,-2.597599158,10.41371326,4.099999905,2.6,3.800518193,72.2,62.1,52.5,94.0691931,28.86,0.2,0.94117111,81.8,55.44,11.11111111,49,35.03,14.70588235,0.341698115,0.838737275,30,4.096786162,1.0,196,4.1,52.77091672,95.2,0,1,0.015227956,0,0.25,0.0,1,3,2,0,1,1,0.744320042,0,1,-1.712699873,1,45000,7.0,97.2,0.0,1000,17000.0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,11,4,4,662.9595588,197040,13400446,67.89,101.88,4.684422624,0.054,3222.200634,3.0,0
Saint-Martin,2018,0.96,47.0,1.542699933,31.4,19.1,8.2,57,258,20.6,5.268000126,227.0,65.3,66,69.43474,87.37313,11.06991,47.07158351,75.0,29.96300825,16.70000076,34.52,16.89999962,82.30000305,1.314606742,49.6,33.92534,-3.171018601,11.24100719,10.10000038,3.426855326,3.3,32.4,44.9,47.27999878,74.7660754,0.025,0.1,0.268091798,83.5,54.52,0.0,86,19.97,40.0,1.791757311,0.838737275,39,2.648886654,6.1,64,3.720760367,32.0,43.3,0,1,-0.132867133,0,0.32,0.0,1,4,3,0,1,1,0.816989491,0,1,-2.25417594,1,13500,2.8,92.0,3.0,2400,26000.0,2,0,1,1,7,0,2,2,1,1,1,1,0,3,1,1,3,0,7,4,3,662.9595588,5215921,2647509,54.0,72.02,1.434053853,0.083,878.5996133,3.0,0
St. Vincent and the Grenadines,2016,0.29,5.0,2.896800041,5.8,6.0,3.3,65,45,10.3,5.709000111,41.0,16.6,88,97.75079836,95.18178,15.14135,82.65306122,93.4489859,70.75306936,12.69999981,0.7444,93.30000305,98.30000305,0.255639098,99.0,67.32469,-3.010705188,48.99324553,1.899999976,18.3,4.221835368,55.6,49.3,52.88000107,77.1184695,3.179546173,0.07,1.783233166,88.23,73.01,100.0,62,12.45,66.93548387,1.552097009,0.982915645,58,3.986408085,1.6,284,4.297182542,71.0,100.0,0,0,0.000300758,0,0.25,0.0,1,4,4,0,1,1,0.848273816,0,0,-1.581440911,1,400,0.0,88.8,9.8,500,3100.0,7,2,1,1,7,1,1,2,1,2,2,0,1,2,0,1,3,1,9,4,1,280.6641026,56327,53316,53.99,95.35,16.23563648,0.06,7075.06582,1.0,0
St. Vincent and the Grenadines,2018,0.17,5.0,1.345800042,2.1,6.0,0.7,65,45,10.3,4.349999905,15.0,16.6,88,98.8754158,92.1,14.54396,34.99170813,101.0,85.17985721,34.79999924,9.259,93.30000305,93.09999847,1.785714286,99.0,81.48745,-0.432212208,55.48117828,0.3,18.3,4.2,55.6,49.3,43.90999985,84.5218107,0.01,0.05,28.10266113,74.88,70.03,58.33333333,82,51.96,61.11111111,4.036002696,0.918291959,58,4.298001497,22.1,122,4.001749463,61.0,95.6,0,0,-0.005859547,0,0.6,0.0,1,4,3,0,1,1,0.848273816,0,0,-1.581440911,1,6500,0.0,90.0,9.8,100,2000.0,8,1,2,2,9,2,2,2,1,2,2,1,2,2,2,2,4,0,7,3,1,282.5897436,56909,52988,53.37,89.67,16.01627823,0.737,7361.400962,1.0,0
San Marino,2016,0.17,4.869999886,3.951100111,2.6,1.2,0.7,71,4,0.6,7.277999878,12.0,2.8,85,99.84585742,90.68056,14.35479,46.36174636,100.0,85.17985721,17.0,41.89,99.90000153,99.59999847,0.514285714,100.0,95.0,-1.083812731,58.50080618,0.0,3.270637274,5.559459186,49.6,110.1,32.72999954,71.8284713,28.54435925,0.05,4.801529884,91.85,69.35,0.0,65,40.65638399,4.545454545,1.791757311,0.848106159,62,3.743168046,1.0,281,5.350822533,69.0,100.0,0,0,0.005994713,0,0.56,0.0,1,4,3,0,1,1,0.870234413,0,0,-2.141305656,1,5200,6.2,59.1,8.9,1000,19000.0,7,2,2,1,12,2,2,2,1,2,2,1,1,3,2,3,3,0,9,3,0,558.4,32177,1026,56.85,150.55,0.009270102,0.812,46692.35109,1.0,0
San Marino,2018,0.15,0.4,9.538999557,2.6,1.2,0.7,71,9,0.6,6.940000057,5.3,2.8,98,99.75185022,90.81154,16.87441,46.36174636,100.0,75.12116131,31.0,11.71,98.80000305,100.0,1.360655738,100.0,95.0,-0.815138754,49.79900876,0.0,18.3,6.154918738,49.6,110.1,32.72999954,83.5203292,88.40317333,0.01,4.625229836,87.28,77.46,100.0,65,42.41223339,62.96296296,1.686176405,0.896044009,90,5.096433424,0.9,186,4.8,68.50494225,100.0,0,0,0.022466133,0,0.12,0.0,1,4,4,0,1,1,0.667074269,0,0,-1.907892382,1,13500,15.0,59.1,2.1,100,1300.0,7,2,2,2,14,2,2,2,2,2,2,1,3,3,2,3,3,0,11,3,0,563.0833333,32422,978,57.21,146.05,0.009270102,0.834,48494.55141,1.0,0
Sao Tome and Principe,2016,1.2,23.7,0.035700001,17.2,13.5,4.0,54,156,15.0,5.889999866,138.0,33.8,99,97.3044449,89.55526,9.75,28.98989899,78.3,64.70588235,25.0,18.96,88.59999847,91.40000153,6.111111111,68.6,81.48745,-1.175941017,11.37917247,26.0,13.4,4.1,28.0,87.7,63.13999939,83.5203292,5.904227642,0.19,1.082269549,72.78,68.17,0.0,35,20.93170052,0.0,7.697866733,0.795894446,46,3.602270628,7.5,130,4.2,58.0,95.2,0,0,0.038696661,0,0.74,0.0,0,4,4,0,1,1,0.667074269,0,0,-2.665063958,1,8100,6.1,84.3,12.1,200,1400.0,4,1,2,1,7,1,2,1,0,0,1,0,1,2,1,2,3,0,7,3,5,211.6947917,142120,57790,42.79,110.56,16.04835284,0.644,1710.133948,1.0,0
Sao Tome and Principe,2018,0.4,23.7,4.507799625,17.2,13.5,4.0,58,156,15.0,5.129000187,94.0,33.8,93,93.0989419,84.73733,8.627,24.46856626,78.3,60.05326151,9.5,0.1326,88.59999847,92.80000305,1.144736842,68.6,77.89086,1.952527031,18.07498434,26.0,13.4,4.5,28.0,87.7,63.13999939,97.4323136,39.39325,0.1,0.691697896,79.2,63.73,0.0,76,4.839853773,15.38461538,0.807273482,0.73631653,46,3.748201607,2.8,162,5.7,85.20045611,95.2,0,0,0.036822204,0,0.62,0.0,1,4,3,0,1,1,0.870234413,0,0,-1.910182858,1,1700,6.2,99.1,0.3,100,3200.0,7,2,1,1,9,2,2,1,0,1,2,1,1,2,2,1,4,0,10,3,5,219.8208333,147050,57277,42.67,98.39,12.77110539,0.58,2001.140902,1.0,0
Saudi Arabia,2016,0.29,0.0,3.942899942,9.3,5.0,11.8,65,12,7.9,6.410999775,12.0,14.5,98,99.22176778,97.38652,16.27418,49.81132075,83.90208448,26.08695705,19.89999962,943.3,100.0,97.0,1.663380282,97.6978302,95.0,0.873247232,74.02676347,0.0,5.795867443,4.942351193,63.7,85.1,42.09999847,89.456318,28.54435925,0.02,18.07245064,87.73,72.82,20.0,72,45.25,10.20408163,0.0,0.912780219,52,4.418430699,0.8,162,5.338565189,76.83067345,100.0,0,0,-0.011903636,1,0.18,0.0,1,0,0,0,0,0,0.236655153,1,1,-2.25417594,0,18400,1.0,80.4,9.8,200,1000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,11,4,5,15.09174439,26918246,5357441,65.64,61.86,3.732038874,0.039,19879.29753,3.5,0
Saudi Arabia,2018,0.19,0.1,3.942899942,9.3,4.4,11.8,65,12,6.9,6.410999775,12.0,12.9,98,99.22176778,97.38652,16.27418,49.81132075,90.0,26.08695705,19.89999962,943.3,100.0,97.0,1.663380282,100.0,95.0,0.873247232,74.02676347,0.0,5.7,4.9,73.8,74.0,37.68999863,99.6666829,28.54435925,0.0,18.07245064,87.73,72.82,20.0,72,45.25,10.20408163,0.0,0.912780219,49,4.418430699,0.8,162,5.0,77.0,100.0,0,0,-0.011903636,1,0.18,0.0,1,0,0,0,0,0,0.236655153,1,1,-2.25417594,0,18400,0.6,94.5,20.9,1000,3600.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,10,4,5,15.67665431,27543592,5394621,66.1,66.57,2.827142691,0.039,23338.96346,4.0,0
Senegal,2016,0.52,37.97999954,1.110199928,19.4,10.0,5.8,55,315,20.8,3.904000044,138.0,47.20000076,80,66.03273952,73.38133,7.94567,65.11831727,55.63863855,65.05139534,42.70000076,5.699,47.59999847,78.5,1.621621622,56.5,48.62433,-4.777791461,4.821965518,14.5,9.320000648,3.758295157,17.7,14.1,40.29999924,80.4421455,2.0625,0.17,0.588334143,66.08,68.44,0.0,72,34.64,5.555555556,5.442469944,0.9441157,44,3.988356001,2.8,64,4.152652093,51.75849414,73.0,0,0,0.048264321,0,0.69,0.0,1,4,3,0,1,1,0.924480944,0,0,-2.121698728,1,22000,6.6,94.1,1.6,1600,29000.0,4,1,1,0,9,1,2,1,1,1,2,1,0,2,0,0,3,0,7,3,1,77.87632057,7134961,8276653,60.71,54.11,2.111231739,0.516,1269.040407,2.0,0
Senegal,2018,0.29,30.9,1.110199928,19.4,11.3,5.7,55,315,20.6,3.904000044,138.0,47.1,80,66.03273952,73.38133,7.94567,65.11831727,58.3,65.05139534,42.70000076,5.699,47.59999847,78.5,1.621621622,61.0,48.62433,-4.777791461,4.821965518,23.0,4.8,2.9,25.7,26.0,40.29999924,80.4421455,2.0625,0.2,0.588334143,66.08,68.44,0.0,72,34.64,5.555555556,5.442469944,0.9441157,45,3.988356001,2.8,64,4.3,46.0,68.3,0,0,0.048264321,0,0.69,0.0,1,4,3,0,1,1,0.924480944,0,0,-2.121698728,1,22000,6.6,94.1,1.6,1300,31000.0,4,1,1,0,9,1,2,1,1,1,2,1,0,2,0,0,3,0,7,4,1,82.34747832,7408555,8442012,61.32,57.94,2.238297286,0.577,1521.953554,2.0,0
Serbia,2016,0.4,0.100000001,5.965899944,6.0,5.6,3.9,65,17,4.2,5.123000145,24.0,6.699999809,86,99.26009,94.79516,14.38712,68.85813149,87.48461885,70.75306936,34.0,2.541,96.40000153,99.19999695,1.155612245,100.0,67.91875,-2.539192446,43.97233038,9.5,19.04210663,3.147492886,53.5,53.7,29.62000084,96.2326467,8.7885,0.02,6.799115181,89.16,64.43,0.0,69,14.86,0.0,1.183003961,0.956500163,41,2.650929063,1.2,142,3.106488553,67.79939063,98.9,0,0,0.008915212,0,0.57,0.0,1,4,4,0,1,1,0.781611364,0,1,-1.59847389,1,3900,1.6,91.2,1.4,100,4200.0,7,2,2,1,8,1,1,1,1,2,1,1,2,2,1,0,4,0,8,3,0,80.70343014,3939250,3119072,77.53,102.04,6.171892133,0.347,5756.381194,1.5,0
Seychelles,2016,0.17,0.9,1.378399968,7.9,1.2,4.3,66,16,9.0,6.505000114,24.0,14.3,94,98.604636,91.03867,15.50195,69.01287554,101.0,76.78571316,0.0,3.707,87.80000305,99.69999695,2.103448276,99.5,95.0,-0.403765913,60.8394214,0.0,19.04210663,4.7,56.5,22.6,46.20999908,84.5218107,60.72727273,0.09,14.13581371,87.04,72.82,0.0,67,68.17,0.0,1.552097009,0.978611544,60,3.820548438,1.3,199,4.1,68.50494225,98.6,0,0,0.000153998,0,0.59,0.0,1,4,3,0,1,1,0.538753192,0,0,-1.59847389,0,3700,0.0,92.0,2.3,100,4700.0,7,2,2,2,9,2,1,2,1,1,2,1,2,2,2,1,4,0,8,4,0,205.8195652,52859,41818,62.53,173.58,16.36179279,0.415,15077.83902,2.0,0
Seychelles,2018,0.18,0.9,1.68809998,7.9,1.2,4.3,66,8,9.0,6.853000164,9.6,14.3,86,99.10572011,91.24935,14.38712,47.06397897,99.63235294,77.4324314,31.39999962,7.231,100.0,98.30000305,1.155612245,99.5,95.0,-1.831708888,53.12688158,0.0,5.92642498,4.7,56.5,22.6,41.09999847,71.8284713,0.01,0.07,44.01892471,89.87,70.96,0.0,79,65.97,2.317880795,5.702894703,0.961716927,60,3.602270628,1.3,162,4.1,73.0,100.0,0,0,-0.011903636,0,0.51,0.0,0,4,4,0,1,1,0.738819183,0,0,-1.290354161,0,14800,15.0,79.2,8.4,100,3800.0,7,2,2,1,8,0,2,1,0,1,2,1,2,2,2,1,3,0,7,3,4,210.3521739,53922,41921,62.29,189.12,16.06891604,0.43,16433.93529,1.0,0
Sierra Leone,2016,0.67,52.33000183,1.720800042,37.9,22.29999924,9.4,39,1360,34.9,4.506999969,310.0,120.4000015,78,62.71661,37.68992,8.5733775,65.67505721,54.13533835,86.95107366,12.39999962,0.1326,13.30000019,62.59999847,1.203007519,14.19999981,5.0,-4.711665147,0.401917039,37.40000153,3.426855326,2.376931981,2.1,20.4,35.34999847,11.4889388,0.0,0.19,0.152044162,64.67,62.23,50.0,76,3.19,70.0,8.872068458,0.914771172,29,3.176720459,1.9,52,3.314653655,55.40254828,78.0,0,1,0.027233305,0,0.82,0.0,0,4,4,0,1,1,0.908606393,0,0,-1.983200145,1,240000,6.7,14.9,4.8,2700,40000.0,6,2,2,0,7,1,0,1,1,1,2,1,0,2,1,1,3,0,10,3,2,101.5355777,3049301,4346889,45.59,79.42,9.151455474,0.308,501.4157129,2.0,0
Sierra Leone,2018,0.5,41.6,1.720800042,37.9,30.9,9.4,39,1360,33.2,4.506999969,310.0,113.5,78,62.71661,68.68975,8.5733775,65.67505721,61.9,86.95107366,12.39999962,0.1326,13.30000019,62.59999847,1.228571429,13.1,5.0,-4.711665147,0.401917039,37.4,4.5,2.6,11.8,20.4,35.34999847,11.4889388,0.0,0.2,0.152044162,64.67,62.23,50.0,76,3.19,70.0,8.872068458,0.914771172,30,3.176720459,1.9,52,3.5,54.0,76.7,0,1,0.027233305,0,0.82,0.0,0,4,4,0,1,1,0.908606393,0,0,-1.983200145,1,240000,6.7,14.9,4.8,2100,41000.0,6,2,2,0,7,1,0,1,1,1,2,1,0,2,1,1,3,0,10,3,2,105.987171,3146521,4410691,45.56,56.7,9.431947952,0.392,533.9911843,2.5,0
Singapore,2016,0.17,0.0,6.548399925,4.4,1.169999957,3.6,76,10,1.0,6.797999859,49.0,2.700000048,95,99.84585742,100.0,15.4,25.16778523,92.58920403,76.64907142,23.89999962,24.34,100.0,100.0,0.970833333,100.0,95.0,1.472378867,59.32291633,0.0,3.270637274,6.387624349,82.0,149.3,25.0,100.0,99.65,0.06,4.320161343,82.39,44.93,0.0,80,17.6,0.0,4.906385429,0.866364526,85,5.766091678,0.2,230,6.2682947,92.30501378,99.6,0,0,0.022921235,0,0.39,0.0,1,4,3,0,1,1,0.46057433,0,1,-0.481385051,0,800,0.0,100.0,0.0,100,4100.0,8,2,2,2,6,1,1,1,0,1,1,1,1,2,1,1,2,0,7,3,5,7908.720563,5607283,0,83.23,304.48,19.87588886,0.321,56724.17039,1.5,0
Slovakia,2016,0.23,0.0,6.038700104,2.6,1.169999957,0.7,67,6,4.2,5.994999886,6.7,7.300000191,97,99.85580122,94.46968372,15.06322,26.22377622,100.5465429,74.92668733,18.70000076,1.373,98.80000305,100.0,1.136842105,100.0,95.0,0.098209602,58.84848828,0.0,11.34083652,4.495504701,79.98,50.1,26.0,95.8697894,57.63513333,0.02,6.367546082,91.85,71.58,0.0,67,42.85,5.0,5.915725085,0.961716927,51,2.636217896,1.4,187,3.999585625,62.12690723,100.0,0,0,0.021174586,0,0.25,0.0,1,4,3,0,1,1,0.953120584,0,0,-1.052857175,1,20000,0.0,67.2,8.0,100,3800.0,7,2,2,1,10,2,2,2,1,1,1,1,2,2,0,1,2,0,6,3,0,112.9533694,2922095,2508703,82.96,184.51,3.420356931,0.742,16505.99806,1.5,0
Slovakia,2018,0.29,1.0,6.038700104,2.6,3.1,0.7,67,6,3.0,5.994999886,6.7,5.9,97,99.64229029,94.46968372,15.06322,26.22377622,97.6,74.92668733,18.70000076,1.373,98.80000305,100.0,1.136842105,100.0,95.0,0.098209602,58.84848828,0.0,11.34083652,4.2,80.5,79.0,26.0,95.8697894,57.63513333,0.0,6.367546082,90.73,67.36,3.50877193,75,51.96,5.0,5.915725085,0.961716927,50,2.636217896,1.4,187,4.2,67.0,100.0,0,0,0.021174586,0,0.25,0.0,1,4,3,0,1,1,0.953120584,0,0,-1.052857175,1,4000,0.0,68.2,0.1,100,5800.0,7,2,2,1,10,2,2,2,1,1,1,1,2,2,0,1,2,0,6,2,0,113.2905782,2923996,2515896,83.7,190.16,2.77783144,0.711,19443.56246,1.0,0
Slovenia,2016,0.23,0.0,6.489500046,2.6,1.169999957,0.7,69,9,1.4,5.84800005,7.7,2.599999905,94,99.85276,97.18981,16.80578,22.26540811,97.95656197,82.46445718,36.70000076,2.933,99.09999847,99.5,0.905063291,100.0,95.0,-1.705379631,95.79507762,0.0,9.344601631,4.851739174,71.59,41.8,31.14999962,99.2624913,53.99189621,0.02,7.504259586,90.51,79.4,75.0,87,42.85,31.42857143,1.550918127,0.936966317,60,2.946271654,0.7,66,4.324240645,83.89536731,100.0,0,0,0.033977085,0,0.22,0.0,1,4,4,0,1,1,0.923475123,0,0,-1.268079312,1,4000,0.6,100.0,0.3,100,2200.0,8,2,2,2,13,2,2,2,1,2,2,2,2,2,2,1,2,0,7,3,1,102.5241808,1115536,949506,81.24,147.4,1.716417264,0.809,21622.58068,1.0,0
Slovenia,2018,0.22,0.2,6.489500046,2.6,2.5,0.7,69,9,1.3,5.84800005,7.7,2.3,94,99.85276,97.18981,16.80578,22.26540811,97.5,82.46445718,36.70000076,2.933,99.09999847,99.5,0.905063291,100.0,95.0,-1.705379631,95.79507762,0.0,9.344601631,4.6,75.5,62.3,31.14999962,99.2624913,53.99189621,0.0,7.504259586,90.51,79.4,75.0,87,42.41223339,31.42857143,1.550918127,0.936966317,61,2.946271654,0.7,66,4.5,88.0,100.0,0,0,0.033977085,0,0.22,0.0,1,4,4,0,1,1,0.923475123,0,0,-1.268079312,1,3500,1.0,81.1,0.0,100,6800.0,8,2,2,2,13,2,2,2,1,2,2,2,2,2,2,1,2,0,7,2,1,102.6398595,1121686,945062,81.09,162.48,1.681201858,0.757,26041.81897,1.0,0
Somalia,2016,1.13,52.6,2.325399876,25.3,58.6,15.0,50,732,38.8,4.897999763,54.0,132.5,80,64.04963723,75.12078,11.69659,67.18289086,50.8,79.0598325,0.0,0.0533,63.5,75.69999695,1.94489645,19.1,18.0367,-3.275833025,11.24100719,49.0,6.0,2.0,1.9,2.0,45.65999985,31.2483802,0.0,0.2,0.229423419,67.82,66.84,0.0,35,19.67,33.91304348,5.702894703,0.978080804,9,3.407291069,4.1,32,3.9,85.0,3.0,1,1,0.024,1,0.81,7.516433303,1,3,1,0,0,0,0.401608386,0,1,-2.007057771,0,3700,3.4,41.5,2.7,1000,20000.0,0,-77,-77,-77,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,4,2,13,4,3,22.61232027,6273573,8044423,31.64,125.32,7.163042028,0.2045,295.9678516,4.5,1
Somalia,2018,1.55,52.6,2.325399876,25.3,47.70000076,15.0,54,732,38.8,4.571000099,111.0,132.5,84,70.76932626,76.79877,8.76932,45.63380282,55.63863855,85.61353943,3.099999905,19.51,63.5,73.80000305,1.94489645,19.1,9.01643,-4.250161232,8.19539136,49.0,6.0,1.9,1.9,2.0,44.11000061,49.8612386,0.0,0.2,0.083958179,67.91,61.89,0.0,85,19.67,62.5,1.25707379,0.87128736,9,2.805820634,4.8,36,3.8,85.0,3.0,1,1,0.024,1,0.81,7.516433303,1,3,1,0,0,0,0.401608386,0,1,-2.007057771,0,3700,3.4,41.5,2.7,1000,20000.0,0,-77,-77,-77,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,4,2,13,4,3,23.9234769,6544353,8198170,31.29,125.53,7.638780036,0.1885,314.5441657,3.5,1
Zimbabwe,2016,0.64,34.3,0.788699985,27.6,33.40000153,3.3,50,443,23.5,4.610000134,278.0,70.69999695,91,90.93070187,93.88175,10.85084,16.25883632,86.54592497,75.65103667,31.5,17.85,36.79999924,76.90000153,1.421052632,40.46255875,33.92534,-1.803662158,5.296573319,7.7,9.32100296,3.012059769,19.89,37.8,56.29999924,73.6060722,14.03195876,0.17,0.691697896,70.99,55.99,27.27272727,54,22.15,61.11111111,9.900609571,0.78893395,21,2.852291689,10.6,129,2.397444714,56.78580834,48.8,0,1,0.02154994,1,0.39,0.0,1,4,4,0,0,1,0.238733073,0,1,-2.25688286,0,45000,41.4,96.1,22.3,23000,680000.0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,4,1,12,4,3,36.2682952,5215921,10934441,51.43,51.22,1.622133286,0.175,1464.583529,3.5,0
Zimbabwe,2018,0.67,34.3,0.788699985,27.6,44.7,3.3,50,443,22.9,4.610000134,278.0,56.4,91,90.93070187,93.88175,10.85084,16.25883632,89.0,75.65103667,31.5,17.85,36.79999924,76.90000153,1.421052632,32.3,33.92534,-1.803662158,5.296573319,10.1,5.2,2.9,23.1,41.6,56.29000092,73.6060722,14.03195876,0.2,0.691697896,76.43,55.44,20.0,63,3.19,61.11111111,9.900609571,0.78893395,22,2.852291689,10.6,129,2.8,52.0,43.5,0,1,0.02154994,1,0.39,0.0,1,4,4,0,0,1,0.238733073,0,1,-2.25688286,0,45000,41.4,96.1,22.3,22000,580000.0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,4,1,12,4,3,37.32459093,5328745,11201159,50.85,48.44,1.753843137,0.195,2146.996385,3.0,0
Spain,2016,0.02,0.0,3.253200054,2.6,1.169999957,0.7,73,5,2.8,6.328999996,12.0,4.099999905,96,99.67277802,98.44178,17.34512,19.8341396,95.32734458,81.69230534,41.09999847,29.55,99.90000153,100.0,0.843895453,100.0,95.0,-1.966509512,119.6278735,0.0,22.44203186,5.73261553,76.19,66.8,34.65999985,100.0,92.8272,0.07,5.790764332,78.56,74.42,20.77922078,56,42.41223339,7.712765957,6.837368771,0.848106159,58,3.216561508,0.8,147,4.338771224,81.6072441,100.0,0,0,0.018387587,0,0.42,0.0,1,4,4,0,1,1,0.882563921,0,0,-2.189377803,1,70300,2.0,81.1,0.0,1200,11000.0,5,2,2,1,11,2,2,2,1,2,1,1,2,3,2,1,2,0,5,1,2,93.04827901,37112875,9371187,85.53,63.77,2.712523662,0.807,26505.34322,2.0,0
Spain,2018,0.23,0.9,3.253200054,2.6,2.5,0.7,73,5,2.0,6.328999996,12.0,3.3,96,99.67277802,98.44178,17.34512,19.8341396,96.0,81.69230534,41.09999847,29.55,99.90000153,100.0,0.843895453,100.0,95.0,-1.966509512,119.6278735,0.0,22.44203186,5.5,80.6,89.6,34.65999985,100.0,92.8272,0.1,5.790764332,78.56,74.42,20.77922078,56,42.41223339,7.712765957,6.837368771,0.848106159,57,3.216561508,0.8,147,4.6,82.0,100.0,0,0,0.018387587,0,0.42,0.0,1,4,4,0,1,1,0.882563921,0,0,-2.189377803,1,70300,2.0,67.8,0.1,1200,10000.0,5,2,2,1,11,2,2,2,1,2,1,1,2,3,2,1,2,0,5,1,2,93.52905826,37294880,9277148,85.84,67.52,2.541305602,0.81,30323.65106,2.0,0
South Sudan,2016,1.13,85.0,1.550699949,31.1,46.8,22.7,44,789,37.9,3.677999973,48.0,90.7,87,39.25778015,77.07133,5.42265,78.16377171,75.5,68.31345478,41.29999924,0.4073,29.0,57.29999924,0.201342282,4.5,7.04098,-7.276854506,5.744827398,28.3,11.5,2.847684598,3.0,1.1,39.79000092,3.9562101,0.0,0.3,0.588334143,88.11,60.14,30.0,16,22.34,15.38461538,5.922141027,0.817720544,12,2.852291689,3.2,121,3.4,42.0,35.4,1,1,-0.0065,1,0.73,6.144185634,1,4,2,1,0,0,0.206923683,1,1,-1.570665993,0,2700,39.8,60.1,9.1,9300,110000.0,2,0,1,0,10,2,2,2,1,1,2,0,1,2,1,4,3,2,15,4,4,25.06171624,2335091,9895639,35.82,65.55,-0.736387568,0.057,1119.651332,5.0,1
